atmosphere,fbcount,fbscore,food,id,overall,reviewcount,selection,service
4.5,,,4.25,19274,91.66665,1,4.5,4.75
2.75,,,0,15425,61.66675,1,3.5,3
4,,,0,11100,86.6668,1,5,4
3,,,0,5284,60,1,3,3
3.5,,,0,12596,75,1,3.75,4
4.25,,,0,15304,76.66655,1,3.25,4
4,,,4,817,88.33335,1,4.5,4.75
4,,,3.75,16029,76.66665,1,3.75,3.75
4,,,4.5,18462,88.33345,1,5,4.25
3.5,,,4,10541,83.3334,1,4.5,4.5
3.75,,,4.375,14686,80.83345,2,4.625,3.75
4,,,0,6530,81.66665,1,4,4.25
4.25,,,4,3803,87.500075,2,4.75,4.125
4,,,4,2824,81.6666,1,3.75,4.5
4.875,,,0,11264,98.333325,2,4.875,5
4.25,,,4.1,896,88.33335,6,4.5,4.5
3.5,,,0,14788,76.6667,1,4,4
4,,,4,5455,80,1,4,4
4.25,,,4.125,2826,85.833325,2,4.25,4.375
3.5,,,0,960,75.0001,1,4.25,3.5
4.416666667,,,4.166666667,5158,82.7778,3,4.25,3.75
5,,,0,9966,100,1,5,5
3.75,,,0,19149,80.00005,1,4.25,4
2.5,,,0,19538,59.99995,1,2.75,3.75
4,,,4,975,77.22221667,3,3.833333333,3.75
2.416666667,,,0,5024,63.3336,3,4.5,2.583333333
4,,,0,4534,83.3333,1,4,4.5
2.625,,,0,5224,83.333475,2,4.875,5
4.55,,,0,1005,91.66669,5,4.7,4.5
4.5,,,4.375,11395,85.8333,2,4.125,4.25
3.5,,,0,14426,83.3334,1,4.5,4.5
4.5,,,4,5025,86.6666,1,4,4.5
3.916666667,,,3.5,1094,76.66663333,3,3.666666667,3.916666667
3.5,,,0,12299,72.499925,2,3.25,4.125
4.3,,,0,2857,91.66672,5,4.85,4.6
4,,,4.5,3092,76.6665,1,3,4.5
5,,,4.75,2836,93.3332,1,4,5
4,,,0,2858,75.83335,2,3.875,3.5
4,,,0,6810,85,1,4.25,4.5
3.5,,,0,17087,70,1,3.5,3.5
4.333333333,,,4.333333333,9433,83.88885,3,4,4.25
4.5,,,0,3243,88.3332,1,3.75,5
3.5,,,0,11623,76.66665,1,3.75,4.25
4.5,,,5,10604,81.6666,1,3.75,4
4.75,,,4,6994,93.33335,2,4.75,4.5
3.5,,,0,15391,83.3334,1,4.5,4.5
3.625,,,0,7999,76.6667,2,4,3.875
3.375,,,0,5343,77.499975,2,3.75,4.5
4.75,,,3.916666667,1333,81.66646667,3,3.083333333,4.416666667
4,,,0,6410,80,1,4,4
4.25,,,0,6899,78.33335,1,4,3.5
4,,,0,2859,78.33335,1,4,3.75
4,,,0,2860,80.00005,1,4.25,3.75
4,,,0,12473,80.00005,1,4.25,3.75
4,,,0,2862,76.6667,1,4,3.5
3.625,,,0,5368,76.66675,2,4.25,3.625
4,,,0,16565,86.66675,1,4.75,4.25
4.25,,,4,17118,83.3333,1,4,4.25
4.75,,,4.5625,8599,95.0000125,4,4.8125,4.6875
4,,,4.25,2839,83.33335,1,4.25,4.25
4.375,,,4,2840,86.6667,2,4.5,4.125
4.5,,,0,14794,83.33335,1,4.25,3.75
4,,,4.25,2841,85,1,4.25,4.5
4.5,,,4.5,9809,86.6667,1,4.5,4
4.3125,,,2,7689,88.7500125,4,4.5,4.5
3.875,,,4.166666667,3775,85.000025,4,4.375,4.5
4,,,0,2872,85,1,4.25,4.5
4,,,4.25,2843,81.6667,1,4.25,4
4,,,0,6091,78.33335,1,4,3.75
3.75,,,0,2863,80.8334,2,4.375,4
4.333333333,,,4,16646,87.7778,3,4.5,4.333333333
5,,,0,12518,96.6666,1,4.5,5
4.75,,,4.5,12824,94.99995,1,4.5,5
3.75,,,4.25,14768,79.99995,1,3.75,4.5
4,,,4,529,80.833275,2,3.75,4.375
3.5,,,0,12198,66.6667,1,3.5,3
4,,,0,17353,80.00005,1,4.25,3.75
4,,,0,12874,81.6667,1,4.25,4
5,,,0,3296,100,1,5,5
5,,,0,3309,80.0002,1,5,2
3.75,,,4.25,14377,78.3334,1,4.25,3.75
3.5,,,0,41,75.0001,1,4.25,3.5
5,,,5,5236,100,1,5,5
4.5,,,4.25,12315,86.6667,1,4.5,4
5,,,0,18960,100,1,5,5
4.3,,,4.3125,3049,88.33334,5,4.45,4.5
4.75,,,4.75,88,86.666675,2,4.375,3.875
3.25,,,0,3250,64.99995,1,3,3.5
4.5,,,4,8576,78.33325,2,3.5,3.75
4.5,,,4.5,4699,88.33335,1,4.5,4.25
3.75,,,0,8543,76.6668,1,4.5,3.25
4.333333333,,,4.5,204,87.22223333,6,4.416666667,4.333333333
4.5,,,4.5,16670,84.99995,1,4,4.25
3.375,,,3.25,6629,70,2,3.5,3.625
3.928571429,,,3.964285714,233,81.66674286,7,4.464285714,3.857142857
3.75,,,0,16864,81.6667,1,4.25,4.25
4.25,,,4,20328,81.6667,1,4.25,3.75
4.125,,,0,10229,73.33325,2,3.25,3.625
3.5,,,4.5,13647,68.3334,1,3.75,3
3,,,0,288,65.0001,1,3.75,3
3,,,0,14757,65.0001,1,3.75,3
4,,,0,9691,80,1,4,4
3.25,,,0,5246,78.33325,1,3.5,5
4.125,,,0,309,76.666625,2,3.625,3.75
3.375,,,4.125,322,71.666725,2,3.875,3.5
4.375,,,0,10800,81.666625,2,3.875,4
4.25,,,4.25,15634,81.6666,1,3.75,4.25
4.5,,,0,16000,93.3333,1,4.5,5
4.25,,,4.25,13532,90,1,4.5,4.75
4.25,,,4,3257,88.3334,1,4.75,4.25
4,,,0,19917,76.666575,2,3.375,4.125
4.5,,,0,5891,95,1,4.75,5
4,,,4,10443,74.9999,1,3.25,4
4.1875,,,4.25,399,80.4167125,4,4.25,3.625
3.75,,,3.5,9795,76.6667,1,4,3.75
3.875,,,4.375,10369,83.333425,2,4.625,4
4.75,,,0,17627,95.00005,1,5,4.5
4,,,4.5,503,81.11109167,6,3.958333333,4.208333333
4,,,4.5,7173,74.9999,1,3.25,4
4,,,0,3585,71.6665,1,2.75,4
4.5,,,0,8611,85.00005,1,4.5,3.75
4.71875,,,4.464285714,543,90.62501875,8,4.625,4.25
4.75,,,4.75,12395,91.66665,1,4.5,4.5
5,,,5,3728,100,2,5,5
3,,,0,636,58.3333,1,2.75,3
4.5,,,3.125,673,79.9999,2,3.5,4
4.5,,,4.5,947,95.00005,1,5,4.75
4.5,,,0,16688,90.833375,2,4.75,4.375
4,,,0,5890,84.16675,2,4.625,4
4,,,4.75,12767,85,1,4.25,4.5
4.5,,,0,19916,88.333325,2,4.375,4.375
5,,,0,13199,93.3333,1,4.5,4.5
4.5,,,0,14419,93.3334,1,5,4.5
3,,,0,21051,80.0002,1,5,4
3.75,,,0,17068,81.66665,1,4,4.5
4.75,,,4.5,10532,93.3334,1,5,4.25
4.25,,,4.25,16686,83.3333,1,4,4.25
4.5,,,4,14306,84.999975,2,4.125,4.125
4.083333333,,,3.333333333,821,75.55551667,3,3.583333333,3.666666667
4.25,,,0,3274,86.6668,1,5,3.75
4.375,,,4.125,5237,85.000025,2,4.375,4
4.5,,,4.25,9514,91.66675,1,5,4.25
4.75,,,4.25,15756,91.66665,1,4.5,4.5
4.5,,,0,889,93.3333,1,4.5,5
3.5,,,0,14763,71.66665,1,3.5,3.75
4.875,,,4.5,5238,93.3333,2,4.5,4.625
3.75,,,3.5,17243,74.99995,1,3.5,4
5,,,0,6018,100,1,5,5
4,,,3,7714,75.833325,2,3.75,3.625
3.25,,,1.5,1019,62.500075,2,3.5,2.625
4.375,,,0,5038,81.66665,2,4,3.875
2.75,,,3,15396,61.6667,1,3.25,3.25
5,,,0,17727,100,1,5,5
3.75,,,0,5305,75,1,3.75,3.75
4,,,3.75,1096,73.33325,1,3.25,3.75
4.5,,,5,1122,88.3333,1,4.25,4.5
4.75,,,0,17065,95,1,4.75,4.75
3.5,,,0,8605,70.00005,1,3.75,3.25
4.25,,,4.25,12292,86.6667,1,4.5,4.25
4,,,4.5,3281,76.6666,1,3.5,4
4,,,4,13935,69.9996,1,1.5,5
4.5,,,4.75,8546,81.6667,1,4.25,3.5
4,,,4.5,11001,85,1,4.25,4.5
4.625,,,0,10793,79.99985,2,3.25,4.125
4.25,,,4.25,11647,81.6666,1,3.75,4.25
5,,,0,17666,96.66665,1,4.75,4.75
4.5625,,,4.625,9824,90.8333375,4,4.5625,4.5
4,,,0,3460,90.00005,2,4.75,4.75
4.333333333,,,0,7188,88.33335,3,4.5,4.416666667
3.5,,,0,3319,66.6667,1,3.5,3
4.083333333,,,4.083333333,1422,83.33335,3,4.25,4.166666667
3.875,,,4,3287,83.33345,2,4.75,3.875
4,,,4,15397,83.3334,1,4.5,4
4.5,,,4.5,18584,89.99995,1,4.25,4.75
4.25,,,3.5,16389,86.66675,1,4.75,4
4.875,,,3.5,17473,92.499975,2,4.5,4.5
4.5,,,3.75,16870,81.66665,1,4,3.75
3.75,,,4.25,109,74.99995,1,3.5,4
4.333333333,,,4.083333333,221,86.66663333,3,4.166666667,4.5
4,,,3.5,5071,85.00005,1,4.5,4.25
4.5,,,4.5,11766,91.66665,1,4.5,4.75
3.5,,,0,12195,78.3334,1,4.25,4
4.458333333,,,4.5625,12,89.44445833,6,4.541666667,4.416666667
4.125,,,0,12022,90.000075,2,4.875,4.5
4.5,,,0,5521,92.66669,5,4.75,4.65
4.75,,,4.75,83,94.44446667,3,4.833333333,4.583333333
4.25,,,4.25,2120,78.3332,1,3.25,4.25
4,,,0,9029,86.6668,1,5,4
3.5,,,0,8958,85.00015,1,5,4.25
4,,,0,7422,93.3334,1,5,5
4.25,,,0,11090,88.33325,1,4,5
4.5,,,0,15309,93.3334,1,5,4.5
4.625,,,0,2636,94.166725,4,5,4.5
1.5,,,0,3481,32.5,2,1.625,1.75
4.55,,,4.3125,114,88.33331,5,4.3,4.4
4.75,,,0,8682,88.33325,1,4,4.5
4.375,,,4.5,10495,90.00005,2,4.75,4.375
4.708333333,,,4.166666667,131,88.33329167,6,4.208333333,4.333333333
3.75,,,4,9460,68.3332,1,2.75,3.75
3.75,,,3.083333333,139,71.2501125,4,4.125,2.8125
3.5,,,3.5,143,75.00005,1,4,3.75
4.5,,,4.333333333,6409,88.88893333,3,4.666666667,4.166666667
3.25,,,0,12769,86.66675,1,4.75,5
4,,,3.5,5409,76.66665,1,3.75,3.75
5,,,4.75,12282,90,1,4.5,4
4.75,,,4.75,8997,98.33335,1,5,5
4.25,,,4,15863,85.83335,2,4.375,4.25
4.3125,,,4.3,222,82.91661875,8,3.90625,4.21875
3.875,,,4.125,3779,83.3334,2,4.5,4.125
3.5,,,0,11453,75,1,3.75,4
3,,,4,9455,63.3334,1,3.5,3
4.25,,,4.5,18882,71.66645,1,2.5,4
4.75,,,5,13380,95.83335,2,4.875,4.75
4,,,3.75,968,86.666775,2,4.875,4.125
4.5,,,4.5,18139,91.6667,1,4.75,4.5
1,,,1,21103,9.99995,1,0.25,0.25
3.1875,,,4.25,11826,70.0001375,4,4.1875,3.125
4,,,4,773,77.22215,3,3.5,4.083333333
4,,,0,267,75,1,3.75,3.5
4.75,,,0,12390,93.3333,1,4.5,4.75
4.25,,,4.75,12716,93.3334,2,5,4.75
4.5,,,4.75,311,95.00005,1,5,4.75
5,,,3.75,717,87.77775,3,4.25,3.916666667
4.5,,,4.75,19387,93.33335,1,4.75,4.75
4,,,0,9030,86.6666,1,4,5
3.75,,,3.75,10781,66.6664,1,2,4.25
4.625,,,4.75,17381,94.166675,2,4.75,4.75
4.875,,,3.75,334,89.166725,2,4.75,3.75
3.96875,,,4.291666667,354,83.9584125,8,4.59375,4.03125
4.5,,,4.0625,7335,90.00004286,7,4.714285714,4.285714286
4.625,,,0,355,93.3333,4,4.5,4.875
3.9375,,,4.583333333,5053,79.37505625,8,4.25,3.71875
3.5,,,3,2127,73.3335,1,4.5,3
4.5,,,4.5,10054,90.00005,1,4.75,4.25
4.875,,,4.375,393,84.99995,2,4,3.875
3.5,,,3.75,15377,78.3335,1,4.75,3.5
4.5,,,4.5,11454,89.9999,2,4,5
4.25,,,4.5,15171,88.33335,2,4.5,4.5
3.75,,,3.75,431,78.33335,1,4,4
4.333333333,,,3.75,6422,86.11118333,6,4.666666667,3.916666667
4.75,,,4.75,18945,88.33325,1,4,4.5
0.25,,,0,5450,65.00025,1,4.5,5
4.1875,,,4.416666667,480,81.04169375,8,4.1875,3.78125
4.7,,,4.833333333,481,93.33333,5,4.65,4.65
4,,,0,15668,86.66665,1,4.25,4.75
4.25,,,4.5,496,83.3334,1,4.5,3.75
4.25,,,0,14385,91.6667,1,4.75,4.75
4.875,,,4.25,832,88.33325,2,4,4.375
4.75,,,0,18942,96.66665,1,4.75,5
4.5,,,4.25,8993,85.83335,2,4.375,4
5,,,4,8992,83.3333,1,4,3.5
4.25,,,4.25,2131,85.0001,1,4.75,3.75
4.75,,,0,562,95.416675,4,4.8125,4.75
5,,,4.5,9470,86.6666,1,4,4
4.3125,,,4.125,2132,89.166725,4,4.75,4.3125
4,,,4.25,2133,81.6667,1,4.25,4
4.375,,,4.166666667,595,85.8333,4,4.125,4.375
4.75,,,0,7973,96.6667,1,5,4.75
5,,,0,600,93.3332,1,4,5
5,,,3.25,21102,94.9999,1,4.25,5
4.333333333,,,4.25,10534,86.66663333,3,4.166666667,4.5
4.5,,,4.625,6226,90.27780833,6,4.666666667,4.375
3,,,0,9511,51.66675,1,3,1.75
4.7,,,4.5,2134,93.00004,5,4.85,4.4
5,,,3.5,634,73.3334,1,4,2
1.5,,,3,5148,18.3332,1,0.25,1
4.25,,,4,5530,83.33325,1,3.75,4.5
4.375,,,4,691,78.33335,2,4,3.375
4.625,,,0,2637,94.1667,2,4.875,4.625
4,,,0,19164,93.3334,1,5,5
4.75,,,4.5,10143,91.66665,1,4.5,4.5
4,,,4,2135,66.6666,1,3,3
4.583333333,,,4.5,722,92.77775,3,4.5,4.833333333
4,,,4.75,11466,74.9999,2,3.25,4
4.625,,,4.125,5595,90.83335,4,4.625,4.375
3.75,,,3.666666667,762,76.6666875,4,3.9375,3.8125
4,,,0,12392,90.0001,1,5,4.5
4.5625,,,4.166666667,3102,89.1666875,4,4.5625,4.25
4.285714286,,,4.208333333,783,87.14289286,7,4.535714286,4.25
4.166666667,,,4.25,1029,77.77773333,3,3.666666667,3.833333333
5,,,0,6111,100,2,5,5
4.25,,,0,13887,86.6667,1,4.5,4.25
4.5,,,4,818,85,1,4.25,4
3.75,,,4.166666667,5400,81.666675,4,4.125,4.375
4,,,3.75,8852,75.00005,1,4,3.25
4.75,,,4.25,320,81.6667,2,4.25,3.25
4,,,4.25,8847,83.33335,1,4.25,4.25
4.25,,,0,8854,84.99995,1,4,4.5
3,,,3.5,8856,60.0002,1,4,2
3.5,,,3.75,2141,75.00005,1,4,3.75
5,,,4,8859,71.6667,1,3.75,2
4,,,3.875,8851,78.3334,2,4.25,3.5
3,,,3.5,8842,66.6668,1,4,3
4.5,,,4,845,90,1,4.5,4.5
4,,,0,11770,83.3334,1,4.5,4
4.5,,,4.25,2144,90,1,4.5,4.5
2.916666667,,,3.416666667,10130,70.5555,3,3.25,4.416666667
4.5,,,4,890,83.750025,4,4.3125,3.75
5,,,4,5399,89.9999,1,4,4.5
4.5,,,4,11541,77.499875,2,3.25,3.875
4.25,,,0,9579,90,1,4.5,4.75
4.5,,,0,5353,90.55556667,3,4.583333333,4.5
4,,,4,925,71.6668,1,4.25,2.5
4.666666667,,,0,5354,92.77775,3,4.5,4.75
3.5,,,4,2148,73.3335,1,4.5,3
4,,,0,2150,78.3333,1,3.75,4
4.5,,,4.5,955,86.6666,1,4,4.5
4.75,,,4.5,956,87.9166375,4,4.25,4.1875
4,,,0,16259,79.99995,1,3.75,4.25
3.916666667,,,4.25,969,85.5556,3,4.5,4.416666667
3,,,0,11451,46.6667,1,2.5,1.5
4.607142857,,,4.142857143,992,92.61906429,7,4.714285714,4.571428571
4.75,,,4.75,16102,96.66665,1,4.75,5
3.75,,,0,999,90.00005,1,4.75,5
4.5,,,0,18804,91.66665,1,4.5,4.75
4.75,,,0,12364,95,1,4.75,4.75
4.083333333,,,4,1038,82.22228333,3,4.416666667,3.833333333
4.75,,,4.25,20909,93.33325,1,4.25,5
4.375,,,4.5,1048,86.66665,2,4.25,4.375
5,,,4.5,8707,93.3333,1,4.5,4.5
4.1,,,4.2,1110,81.00005,5,4.3,3.75
3.75,,,0,11190,80,1,4,4.25
4.125,,,3.875,1127,78.3335375,4,4.9375,2.6875
4.666666667,,,4.25,6421,93.88895,3,5,4.416666667
4.4375,,,3.75,8987,87.916725,4,4.6875,4.0625
4.125,,,4.125,2158,81.666775,4,4.625,3.5
4.35,,,4.75,6106,91.33336,5,4.7,4.65
4.833333333,,,3.75,1134,90.55548333,3,4.166666667,4.583333333
4.75,,,4.25,11253,95,2,4.75,4.75
4.75,,,4.5,17198,95,2,4.75,4.75
3,,,0,11452,85.0001,1,4.75,5
4.5,,,4.625,1189,93.333325,2,4.625,4.875
3.916666667,,,0,1207,82.22221667,3,4.083333333,4.333333333
4.65,,,3.95,1263,88.66666,5,4.4,4.25
4.375,,,4.375,1272,88.3333625,4,4.5625,4.3125
4.875,,,4.25,1310,96.666625,2,4.625,5
2,,,0,3101,21.6665,1,0.25,1
4.25,,,0,1318,83.3333,1,4,4.25
3.85,,,4.375,1352,74.3332,5,3.05,4.25
3.5,,,3,15169,76.6667,1,4,4
4.625,,,0,10476,89.166625,2,4.25,4.5
4.5,,,4.5,11447,86.6668,1,5,3.5
4,,,4.75,7801,85.00005,1,4.5,4.25
3.625,,,1.75,9458,60.000025,2,3.125,2.25
4.5,,,0,5525,84.99995,1,4,4.25
4.464285714,,,3.625,1406,84.28569286,7,4.107142857,4.071428571
4.5,,,4.75,1414,89.44445,3,4.5,4.416666667
4.4375,,,4.166666667,1415,85.416675,4,4.3125,4.0625
5,,,0,19046,100,1,5,5
3.75,,,3.25,1417,79.16675,2,4.375,3.75
3.375,,,0,1418,80.000025,2,4.125,4.5
4,,,4.25,5559,83.3333,1,4,4.5
3.125,,,2.875,5560,63.333375,2,3.375,3
4,,,4.75,1419,86.66671667,3,4.583333333,4.416666667
4.75,,,0,12491,91.66665,1,4.5,4.5
4.75,,,4.75,17380,94.16665,2,4.625,4.75
5,,,5,21104,100,1,5,5
3.25,,,3.5,17412,75.00005,1,4,4
4.75,,,4.75,19690,84.99995,1,4,4
4,,,3.75,17413,83.33335,1,4.25,4.25
3,,,3.5,1826,79.16675,2,4.375,4.5
3.5,,,0,6634,75.00005,1,4,3.75
3,,,4,3490,65.00005,1,3.5,3.25
4,,,0,6298,85.00005,2,4.5,4.25
3.875,,,4,6167,79.1667,6,4.125,3.875
4.25,,,4,13274,79.166575,2,3.5,4.125
4.416666667,,,4,14017,89.44443333,3,4.416666667,4.583333333
4.1,,,4.25,48,84.33334,5,4.25,4.3
4,,,4.35,49,85.000025,6,4.375,4.375
4.5,,,0,11658,93.3333,1,4.5,5
4.5,,,3.75,17355,86.6667,1,4.5,4
3.5,,,4,2060,76.6667,1,4,4
4.416666667,,,4.25,84,75.55558333,3,3.916666667,3
4,,,0,13642,85,1,4.25,4.5
2.5,,,0,3220,75.00025,1,5,3.75
4.5,,,0,6125,63.3335,1,4,1
5,,,0,5508,93.3334,1,5,4
4.25,,,4.25,6220,85,1,4.25,4.25
3.833333333,,,0,6759,78.88886667,3,3.833333333,4.166666667
4.178571429,,,3.95,119,80.95232857,7,3.785714286,4.178571429
3.75,,,4,15522,81.6667,1,4.25,4.25
4.25,,,4.25,2061,85,1,4.25,4.25
4,,,4.5,8996,90.0001,1,5,4.5
4,,,4,6548,86.66675,1,4.75,4.25
5,,,0,11456,95,1,4.75,4.5
3.5,,,0,15255,78.3335,1,4.75,3.5
3.5,,,0,15055,74.99995,1,3.5,4.25
4.25,,,4.25,5219,86.66665,1,4.25,4.5
3.833333333,,,4.25,11041,81.66673333,3,4.416666667,4
3.5,,,0,15880,78.3334,1,4.25,4
3.875,,,0,6484,80,2,4,4.125
4,,,4.25,17367,85.00005,1,4.5,4.25
4.25,,,3.5,19224,86.66665,1,4.25,4.5
4.625,,,4,232,86.666625,2,4.125,4.25
4.0625,,,4.25,239,76.666725,4,4.125,3.3125
4.125,,,4,11103,87.500025,2,4.5,4.5
2,,,2,10487,50.0002,1,3.5,2
4.25,,,4.125,5137,91.66675,2,5,4.5
3.75,,,4,15816,75,1,3.75,3.75
4.25,,,3.275,289,75.60603182,11,3.636363636,3.454545455
4.5,,,4.5,14048,90,1,4.5,4.5
4.75,,,4.25,2070,88.33325,1,4,4.5
4,,,3.5,19685,86.6667,1,4.5,4.5
4.25,,,4.5625,10061,93.333375,4,4.875,4.875
4.5,,,4.5,1821,90.00005,2,4.75,4.25
4,,,4,6163,80,1,4,4
4.166666667,,,4,7932,88.88896667,3,4.833333333,4.333333333
4.5,,,4.25,6124,81.66665,1,4,3.75
4.25,,,4.5,2073,76.66655,1,3.25,4
4.375,,,4.125,3221,89.166675,2,4.5,4.5
4,,,3.75,2074,79.99995,1,3.75,4.25
4,,,3.5,2075,78.3333,1,3.75,4
3,,,0,12884,56.6666,1,2.5,3
4,,,4.166666667,9739,82.77778333,3,4.166666667,4.25
4.25,,,0,20130,78.3332,1,3.25,4.25
4.6875,,,4.25,6488,93.3333375,4,4.6875,4.625
3,,,0,15809,69.9999,1,3,4.5
4.5,,,0,420,93.3334,1,5,4.5
4.666666667,,,4.625,2077,95.5556,3,5,4.666666667
2.5,,,0,20765,83.3335,1,5,5
4.75,,,4,2078,88.3333,1,4.25,4.25
3.5,,,4.25,1775,85.00015,1,5,4.25
4,,,3.75,2079,78.33335,1,4,3.75
3.75,,,4,15883,78.3333,1,3.75,4.25
4,,,3.5,5275,76.6666,1,3.5,4
4.25,,,3.75,6128,86.66665,1,4.25,4.5
3.916666667,,,0,2625,84.44451667,3,4.583333333,4.166666667
4.25,,,0,4695,88.33345,1,5,4
4.25,,,4,2081,81.66665,1,4,4
4.5,,,4.5,15586,84.9999,1,3.75,4.5
4.25,,,0,15795,86.6667,1,4.5,4.25
4,,,0,5433,74.9998,1,2.75,4.5
4,,,4.25,494,83.333375,2,4.375,4.125
4,,,2.25,2084,78.333275,2,3.625,4.125
4,,,4.25,10321,81.6667,1,4.25,4
5,,,4.25,2086,93.3333,1,4.5,4.5
4.5,,,0,19144,90,1,4.5,4.5
3.875,,,4.5,1780,78.33335,2,4,3.875
3,,,0,10468,66.6666,1,3,4
5,,,4.25,10474,84.99985,1,3.5,4.25
5,,,4.25,15596,84.99985,1,3.5,4.25
4.125,,,3.25,17109,85.8334,2,4.625,4.125
4.083333333,,,3.75,9416,85.00006667,3,4.583333333,4.083333333
4.25,,,4.5,14886,86.66665,1,4.25,4.5
4.25,,,0,11153,86.6667,1,4.5,4.25
4,,,0,1006,76.6666,1,3.5,4
4.5,,,4.25,15503,90,1,4.5,4.5
4.166666667,,,4.333333333,6517,84.44445,3,4.25,4.25
4.25,,,4.25,664,88.3334,1,4.75,4.25
4.375,,,4.5,666,89.1667,2,4.625,4.375
4,,,4.166666667,3222,75.55553333,3,3.666666667,3.666666667
4.25,,,4.375,667,83.33335,2,4.25,4
3.75,,,0,6778,83.3334,1,4.5,4.25
4.5,,,4.25,10429,86.66665,1,4.25,4.25
4.25,,,4,2087,83.3334,1,4.5,3.75
4.5,,,4.5,19452,88.3333,1,4.25,4.5
4.25,,,4.25,16956,88.33335,1,4.5,4.5
3.75,,,3.75,1785,78.3334,1,4.25,3.75
4.25,,,0,6162,91.6667,1,4.75,4.75
4.5,,,0,6161,90,1,4.5,4.5
4.25,,,4.25,2089,83.33335,1,4.25,4
4.5,,,4.5,10346,88.333325,2,4.375,4.375
4.5,,,4.75,15339,91.66665,1,4.5,4.75
4.5,,,4.166666667,741,88.33333333,3,4.416666667,4.333333333
4.25,,,4.25,7207,84.166675,2,4.25,4.125
3.75,,,4.25,2090,76.66665,1,3.75,4
3.375,,,2,14187,70.00015,2,4.25,2.875
4.375,,,0.5,15253,87.49995,2,4.125,4.625
4.5,,,4.5,14989,90,1,4.5,4.5
4.25,,,4,15912,81.66665,1,4,4
3.833333333,,,4.5,806,82.22223333,3,4.166666667,4.333333333
4.125,,,3.75,13699,84.1667,2,4.375,4.125
4.25,,,4,813,76.6665,1,3,4.25
4.25,,,4.25,13437,85,1,4.25,4.25
4,,,4.25,816,83.3333,1,4,4.5
0.25,,,0,1792,23.3337,1,3,0.25
3.875,,,3.625,2094,75.0001,2,4.25,3.125
4.5,,,4.5,828,88.3333,1,4.25,4.5
4.25,,,4.5,15252,83.3333,1,4,4.25
4.125,,,4.25,4667,81.666625,2,3.875,4.25
2,,,0,1793,63.3337,1,5,2.5
4.75,,,4.75,7287,90,1,4.5,4.25
2.75,,,0,8807,54.99995,1,2.5,3
4.25,,,4.25,14995,83.33335,1,4.25,4
4.7,,,4.7,2097,96.6667,5,5,4.8
3.625,,,4,2098,62.499975,2,3,2.75
4.5,,,0,14409,90,1,4.5,4.5
4,,,0,16756,83.33335,1,4.25,4.25
4.25,,,4.25,10985,80,1,4,3.75
4.5,,,0,16252,91.6667,1,4.75,4.5
4.5,,,4,18056,93.33335,1,4.75,4.75
4.6,,,4.65,914,90.66667,5,4.55,4.45
4.5,,,0,6940,83.33335,1,4.25,3.75
4,,,4,2102,78.3333,1,3.75,4
3.166666667,,,3.375,9848,72.77788333,3,4.166666667,3.583333333
4.458333333,,,4.5,974,90.27776667,6,4.458333333,4.625
4.75,,,4.5,993,85.55543333,3,3.666666667,4.416666667
4.5,,,4.25,15815,86.6667,1,4.5,4
4.25,,,4.25,15521,86.6667,1,4.5,4.25
3.916666667,,,0,6977,80.55553333,3,3.916666667,4.25
3.75,,,0,11562,83.33345,1,4.75,4
0.25,,,0.25,1801,5,1,0.25,0.25
3.5,,,3.75,1802,71.6667,1,3.75,3.5
3.25,,,3.25,2103,54.99995,1,2.5,2.5
4.5,,,4,1803,79.9999,1,3.5,4
3.5,,,4,1016,73.3333,2,3.5,4
4,,,0,12982,86.66665,1,4.25,4.75
3.875,,,4.625,10479,84.16665,2,4.125,4.625
4.25,,,4,10302,85.00005,1,4.5,4
3,,,3,6127,73.3334,1,4,4
4.25,,,4.25,17261,81.6666,1,3.75,4.25
4.25,,,4,17859,86.6667,1,4.5,4.25
4.125,,,4.125,6123,84.1667,2,4.375,4.125
4.5,,,4.25,1101,86.66665,1,4.25,4.25
3.9375,,,4,1103,82.500025,4,4.25,4.1875
4.416666667,,,4.166666667,6157,91.66671667,3,4.833333333,4.5
4.25,,,4,15595,87.22221667,3,4.333333333,4.5
4.5,,,4.25,7376,90,1,4.5,4.5
4.25,,,2.5,14538,79.9999,1,3.5,4.25
3.75,,,3.75,2108,74.99995,1,3.5,4
3,,,0,2995,60.0001,1,3.5,2.5
4.791666667,,,4.1,1185,93.33335,6,4.75,4.458333333
4,,,0,1807,81.66675,1,4.5,3.75
4.5,,,4.625,14660,90.83335,2,4.625,4.5
4,,,4,1808,86.66675,1,4.75,4.25
4.75,,,5,13481,96.66665,1,4.75,5
4.125,,,3.5,1223,85.8334,4,4.625,4.125
4.25,,,4.5,15275,85,1,4.25,4.25
3.75,,,3.75,2109,78.3333,1,3.75,4.25
3.75,,,0,14650,78.3333,1,3.75,4.25
4,,,4.25,2110,81.6667,1,4.25,4
4.25,,,4.75,15340,81.66655,1,3.5,4.5
4.375,,,2,6141,72.499825,2,2.75,3.75
4,,,0,6567,80.0001,1,4.5,3.5
4,,,3.75,13488,85.00005,1,4.5,4.25
3.5,,,0,13861,80,1,4,4.5
4.583333333,,,4.666666667,2111,90.55558333,3,4.666666667,4.333333333
4.5,,,5,6303,88.3333,1,4.25,4.5
4.625,,,4.625,12516,93.333325,2,4.625,4.75
