"id","name","street","location_id","postal_code","country","phone","brewery_type_id","url","web"
314,Anthem Brewing Company,"908 SW 4th St","4,845","73109",USA,(405) 604-0446,4,/brewers/anthem/14617/,https://www.facebook.com/anthembrewing
315,Antietam Brewery & Restaurant,"49 Eastern Blvd","2,075","21740",USA,(301) 791-5915,5,/brewers/antietam-brewery/16477/,https://www.facebook.com/AntietamBrewery
317,Antithesis Brewing,,"11,056",,USA,,1,/brewers/antithesis-brewing/21034/,https://www.facebook.com/AntithesisBrewing
318,AntiVillain Ale Company,,868,,USA,(401) 4137196,1,/brewers/antivillain-ale-company/24656/,https://www.facebook.com/AntiVillainAle
322,ANXO Cidery,"300 Florida Ave. NW",,"20001",USA,(202) 986-3795,7,/brewers/anxo-cidery/28652/,https://www.facebook.com/ANXOcider/
324,Apex Brewing Company,"5448 Apex Peakway #223","12,857","27502",USA,,4,/brewers/apex/4858/,http://www.pubcrawler.com/Template/dsp_landmarks_zoom.cfm/flat/ID=35237
332,Apis Mead & Winery,"212 East Main Street","18,744","15106",USA,(412) 478-9172,8,/brewers/apis-mead-and-winery/20609/,https://www.facebook.com/pages/Apis-Mead-Winery/694209320590279
333,Apocalypse Ale Works,"1257 Burnbridge Road","12,243","24551",USA,(434) 258-8761,4,/brewers/apocalypse-ale-works/16126/,https://www.facebook.com/pages/Apocalypse-Ale-Works/152908824857298
334,Apocalypse Brew Works,"1612 Melwood Avenue","11,333","40206",USA,(502) 589-4843,4,/brewers/apocalypse-brew-works/14450/,https://www.facebook.com/pages/Apocalypse-Brew-Works/242540249142192
336,Appalachian Brewing Company (PA),"50 N. Cameron Street","8,305","17101",USA,(717) 221-1080,4,/brewers/appalachian-pa/574/,https://www.facebook.com/pages/Appalachian-Brewing-Company/113515251998116
337,Appalachian Mountain Brewery,"163 Boone Creek Drive","5,380","28607",USA,(828) 2631111,4,/brewers/appalachian-mountain-brewery/16180/,https://www.facebook.com/pages/Appalachian-Mountain-Brewery/271357309552698
785,Barnshed Brewing,,"27,761","11714",USA,(516) 376-6514,4,/brewers/barnshed-brewing/27995/,https://www.facebook.com/Barnshed
338,Appanoose Rapids Brewing Company,"332 East Main Street","28,687","52501",USA,(641) 684-4008,6,/brewers/appanoose-rapids/12338/,https://www.facebook.com/pages/Appanoose-Rapids-Brewing-Company/345315009634
339,Apple Barn Cider Mill,"220 Apple Valley Road","27,275","37862",USA,(865) 453-9319,7,/brewers/apple-barn-cider-mill/7799/,http://www.applebarncidermill.com/
340,Apple Barn Orchard & Winery,W6384 Sugar Creek Road,476,"53121",USA,(262) 728-3266,7,/brewers/apple-barn-orchard-and-winery/16032/,https://www.facebook.com/pages/Apple-Barn-Orchard-Winery/100278776700725
341,Apple Blossom Brewing Company,"1550 East Zion Rd. Suite 1","19,001","72703",USA,(479) 287-4344,6,/brewers/apple-blossom/19566/,https://www.facebook.com/pages/Apple-Blossom-Brewing-Company/459727750752181
344,Apple Knocker Hard Cider,"2655 Water Valley Road","11,657","62920",USA,(618) 893-2557,7,/brewers/apple-knocker-hard-cider/19090/,https://www.facebook.com/AppleKnockerHardCider
345,Apple Sauced Cider,"655 Gold Ridge Road","21,937","95472",USA,(707) 328-0848,7,/brewers/apple-sauced-cider/16931/,https://www.facebook.com/AppleSaucedCider
346,Apple Works Winery,W179 N12536 Fond du Lac Ave.,"21,399","53022",USA,(262) 677-1000,7,/brewers/apple-works-winery/23641/,http://www.appleworkswinery.com
347,Appleation Ciders,"2706 Lords Hill Road",,"13084",USA,,7,/brewers/appleation-ciders/28207/,http://
351,AppleGarden Farm,"3875 Tomales Petaluma Rd","17,797","94971",USA,(707)  878-9152,7,/brewers/applegarden-farm/17637/,https://www.facebook.com/AppleGardenFarm
352,Appleton Beer Factory,"603 W College Avenue","10,030","54914",USA,(920) 364-9931,6,/brewers/appleton-beer-factory/17715/,https://www.facebook.com/appletonbeerfactory
353,Appleton Brewing/Adler Brau,"1004 South Old Oneida","10,030","54915",USA,,6,/brewers/appleton-brewing-adler-brau/5/,http://www.3dachshundsbeer.com/
355,Applewood Winery,"82 Four Corners Rd.","29,938",,USA,(845) 988-9292,7,/brewers/applewood-winery/5634/,https://www.facebook.com/ApplewoodWinery
356,Aqualand Ale House,"10450 Main Street",,"54512",USA,(715) 385-0380,6,/brewers/aqualand-ale-house/18530/,https://www.facebook.com/AqualandAleHouse
357,Aquanaut Brewing Company,"5435 N. Wolcott Ave.","11,056","60640",USA,,4,/brewers/aquanaut/21395/,https://www.facebook.com/pages/Aquanaut-Brewing-Company/255412274644880
358,Aqueduct Brewing,"529 Grant Street, Suite 106","23,066","44311",USA,(330) 606-6583,4,/brewers/aqueduct-brewing/21170/,https://www.facebook.com/AqueductBrewing
365,Arbor Brewing Company Brewpub,"114 E. Washington","13,177","48104",USA,(734) 213-1393,5,/brewers/arbor-brewpub/552/,https://www.facebook.com/arborbrewing
366,Arbor Brewing Company Microbrewery,"720 Norris Street","1,448","48198",USA,(734) 4802739,4,/brewers/arbor-microbrewery/27009/,https://www.facebook.com/CornerBrewery
367,Arcade Brewery,"2601 West Diversey Ave","11,056","60647",USA,(847) 796-0049,4,/brewers/arcade-brewery/20676/,https://www.facebook.com/arcadebrewery
368,Arcadia Brewing Company,"103 W. Michigan Avenue","11,171","49017",USA,(269) 276-0440,4,/brewers/arcadia/1109/,https://www.facebook.com/arcadiaales
369,Arcadian Moon,"19203 Old US 40","8,901","64037",USA,(660) 584-6661,4,/brewers/arcadian-moon/30518/,https://www.facebook.com/arcadianmoon
370,Arcana Brewing Company,"5621 Palmer Way, Ste C","2,614","92010",USA,(909) 529-2337,4,/brewers/arcana/15555/,https://www.facebook.com/ArcanaBrewing
373,Arch Rock Brewing Company,"28779 Hunter Creek Loop","19,921","97444",USA,(541) 247-0555,4,/brewers/arch-rock/16322/,https://www.facebook.com/ArchRockBrewingCompany
374,Archaic Brewing,"140 E. Main Street","13,342","92780",USA,(714) 258.8817,6,/brewers/archaic-brewing/25349/,http://centrotustin.com/
377,Arches Brewing,"3361 Dogwood Drive",,"30354",USA,(678) 653-2739,4,/brewers/arches-brewing/28260/,https://www.facebook.com/archesbrewing
379,Arclight Brewing Company,"544 N. Main Street","14,993","49098",USA,,4,/brewers/arclight/20747/,https://www.facebook.com/ArclightBrewing
381,Arctic Craft Brewery,"2506 Platte Pl","30,152","80909",USA,(719) 332-3011,4,/brewers/arctic-craft-brewery/5832/,http://www.arcticcraftbrewery.com/
382,Ardent Craft Ales,"3200 West Leigh St.","23,801","23230",USA,(804) 359-1082,4,/brewers/ardent-craft-ales/18389/,https://www.facebook.com/ardentcraftales
384,Area 51 Craft Brewery,"7123 Arlington Avenue Suite A","5,732","92503",USA,(951) 351-2600,4,/brewers/area-51-craft-brewery/16333/,https://www.facebook.com/Area51CraftBrewery
385,Argilla Brewing Company,"2667 Kirkwood Hwy","29,575","19711",USA,(302) 731-8200,6,/brewers/argilla/14610/,https://www.facebook.com/argillabrewing
386,Argus Brewery,Argus Brewery 11314 S. Front Street,"11,056","60628",USA,(773) 941-4050,4,/brewers/argus-brewery/11324/,https://www.facebook.com/argusbrewery
387,Argus Cidery,"12345 Pauls Valley Road","26,624","78737",USA,,7,/brewers/argus-cidery/12726/,https://www.facebook.com/pages/Argus-Cidery/205905429425130
388,Argyle Brewing Company,One Main Street,"22,780","12834",USA,(518) 692-2585,4,/brewers/argyle/19808/,https://www.facebook.com/argylebrewingcompany
389,Arizona Mead Company,"6503 W Frye Road #12","8,485","85226",USA,(480) 406-4793,8,/brewers/arizona-mead-company/30019/,https://www.facebook.com/azrizonameadco
390,Arizona Wilderness Brewing Company,"721 N. Arizona Ave #103","26,038","85233",USA,(602) 391-8460,6,/brewers/arizona-wilderness/17445/,https://www.facebook.com/azwilderness
391,Arkane Aleworks,"2480 East Bay Dr. #23","1,444","33771",USA,(727) 7272707117,4,/brewers/arkane-aleworks/22626/,https://www.facebook.com/arkanealeworks
393,Arkose Brewery,"650 E Steel Loop","25,285","99645",USA,(907) 746-BEER,4,/brewers/arkose-brewery/13643/,https://www.facebook.com/ARKOSEBEER
394,Arktos Meadery,"1251 Century Ave SW Suite 200","13,540","49503",USA,(616) 350-0412,8,/brewers/arktos-meadery/22082/,https://www.facebook.com/arktosmeadery
397,Armadillo Ale Works,p.o. box 3,695,"76202",USA,(940) 580-4446,4,/brewers/armadillo-ale-works/12409/,https://www.facebook.com/ArmadilloAleWorks
398,Armstrong Ales,"1000 Hollingsworth Drive  Suite 210","5,778","19460",USA,(484) 639-7607,4,/brewers/armstrong-ales/16300/,https://www.facebook.com/ArmstrongAlesLlc
399,Armstrong Apples Orchard & Winery,W853 County Road B,"14,307","53010",USA,(920) 477-3007,7,/brewers/armstrong-apples-orchard-and-winery/16033/,http://www.armstrongapples.com
400,Armstrong Brewing Company,"415 Grand Ave","30,327","94080",USA,(415) 745-2739,4,/brewers/armstrong/16334/,https://www.facebook.com/ArmstrongBrewing
401,Armstrong Valley Vineyard and Winery,"212 Rutter Road",79,"17032",USA,(717) 896-7700,7,/brewers/armstrong-valley-vineyard-and-winery/28146/,https://www.facebook.com/armstrongvalleywinery
405,Around the Bend Beer Co.,"2601 West Diversey Avenue (Ale Syndicate)","11,056","60647",USA,,1,/brewers/around-the-bend-beer-co/23139/,https://www.facebook.com/aroundthebendbeer/
407,Arrogant Brewing,"1999 Citracado Parkway","17,514","92029",USA,(760) 2947899,4,/brewers/arrogant-brewing/28443/,https://www.facebook.com/arrogantbastardale
409,Arrow Lodge Brewing,"720 E Arrow Hwy, Unit C","21,191","91722",USA,,4,/brewers/arrow-lodge-brewing/29166/,https://www.facebook.com//arrowlodgebrew
410,Arrowhead Ales,"2101 Calistoga Drive","25,819","60451",USA,(815) 717-6068,6,/brewers/arrowhead-ales/26823/,https://www.facebook.com/ArrowheadAles/
412,Arrowood Farms,"236 Lower Whitfield Road","14,437","12404",USA,(845) 253-0389,4,/brewers/arrowood-farms/28667/,https://www.facebook.com/arrowoodfarms
413,Arsenal Cider House & Wine Cellar,"300 39th Street","18,744","15201",USA,(412) 260-6968,7,/brewers/arsenal-cider-house-and-wine-cellar/12696/,https://www.facebook.com/pages/Arsenal-Cider-House-Wine-Cellar-Inc/144775758882003
414,Arsenal Urban Ales,"80 N Raymond Ave","16,845","91103",USA,(818) 921-7776,4,/brewers/arsenal-urban-ales/27711/,https://www.facebook.com/Arsenal-Urban-Ales-227812020907781
417,Artesano Mead,"1334 Scott Hwy Route 302","27,198","05046",USA,(802) 584-9000,8,/brewers/artesano-mead/12976/,https://www.facebook.com/artesanomead
418,Artifact Cider Project,"270 Albany Street","27,344","01105",USA,(508) 446-2935,7,/brewers/artifact-cider-project/25208/,https://www.facebook.com/artifactcider
419,Artifex Brewing Company,"919 Calle Amanecer, Ste A","1,705","92673",USA,(949) 429-7805,4,/brewers/artifex/20423/,https://www.facebook.com/artifexbrewing
421,Artisans Brewery and Italian Grill,"1171 Hooper Ave","22,913","08753",USA,(732) 244-7566,6,/brewers/artisans-brewery-and-italian-grill/5504/,https://www.facebook.com/artisanbrewery
422,Artisanal Brew Works,"41 Geyser Road","15,872","12866",USA,(518) 260-0361,4,/brewers/artisanal-brew-works/28050/,https://www.facebook.com/artisanalbrewworks/
425,Arts District Brewing,"828 Traction Ave","20,952","90013",USA,(213) 519-5887,4,/brewers/arts-district-brewing/25347/,https://www.facebook.com/artsdistrictbrewing/
427,Arundel Cellars & Brewing Company,"11727 East Main Rd","26,479","16428",USA,(814) 725-1079,6,/brewers/arundel-cellars/31136/,http://www.arundelcellars.com/index.html
428,Arvada Beer Company,"5600 Olde Wadsworth Blvd","25,584","80002",USA,(303) 467-BEER,5,/brewers/arvada-beer-company/13517/,https://www.facebook.com/pages/Arvada-Beer-Company/161945543864263
431,Asbury Park Brewery,"810 Sewall Ave","2,972","07712",USA,(732) 455-5571,4,/brewers/asbury-park-brewery/28197/,https://www.facebook.com/asburyparkbrewery
432,Ascension Brewing Company,"42000 Grand River Avenue","3,746","38475",USA,(248) 308-2093,6,/brewers/ascension/24220/,https://www.facebook.com/ascensionbrewingcompany
436,Asgard Brewing Company,"104 East 5th Street","10,139","38401",USA,(615) 828-2218,4,/brewers/asgard/30292/,https://www.facebook.com/Asgardbrewing
437,Ash & Elm Cider Company,"2104 E Washington St","28,532","46201",USA,(317) 600-3164,7,/brewers/ash-and-elm-cider-company/28357/,https://www.facebook.com/ashandelmcider/?fref=tsh
442,Asher Brewing Company,"4699 Nautilus Ct S","18,719","80301",USA,(303) 530-1381,4,/brewers/asher/11019/,https://www.facebook.com/pages/Asher-Brewing-Co/165171255714
443,Asheville Brewing Company,"675 Merrimon Ave","13,139","28804",USA,(828) 254-1281,6,/brewers/asheville/3470/,https://www.facebook.com/asheville.brewing
447,Ashley Lynn Winery,"4142 State Rt.104","12,248","13114",USA,(315) 963-3262,7,/brewers/ashley-lynn-winery/10888/,https://www.facebook.com/pages/Ashley-Lynn-Winery/116450431712174
452,Ashtown Brewing Company,"1175 Hudson Street","3,360","98632",USA,(360) 431-8411,4,/brewers/ashtown/17816/,https://www.facebook.com/ashtownbrewingco
453,Ashuelot Brewing Company,"101 Old County Road",,"03470",USA,,4,/brewers/ashuelot/26888/,https://www.facebook.com/ashuelotbrewing
454,Ashuraya Beverage Company,"5320 Zelzah Ave","23,470","91316",USA,,1,/brewers/ashuraya-beverage-company/20632/,http://www.arashbeer.com/
456,Aslan Brewing Company,"1330 N Forest Street","16,309","98225",USA,(360) 902-1805,5,/brewers/aslan/19337/,https://www.facebook.com/AslanBrewingCompany
457,Aslin Beer Company,"257 Sunset Park Dr.","18,890","20170",USA,(703) 999-2192,4,/brewers/aslin-beer-company/24435/,https://www.facebook.com/AslinBeerCo
459,Aspen Brewing Company,"304 E Hopkins Ave","27,229","81611",USA,(970) 920-2739,4,/brewers/aspen/9776/,https://www.facebook.com/pages/Aspen-Brewing-Company/41950633367
460,Aspetuck Brew Lab,"3389 Fairfield Ave","9,537","06605",USA,(203) 540-5555,4,/brewers/aspetuck-brew-lab/28188/,https://www.facebook.com/aspetuckbrewlab
461,Aspirations Winery,"5116 East Fowler Ave","24,636","33617",USA,(813) 988-2010,8,/brewers/aspirations-winery/8578/,https://www.facebook.com/AspirationsWinery
462,Ass Clown Brewing Company,"10620 Bailey Road Suite E","6,264","28031",USA,(704) 995-7767,4,/brewers/ass-clown/13421/,https://www.facebook.com/assclownbrewing
463,Ass Kisser Ales,"6040 Camp Bowie Blvd #64","22,819",,USA,(888) 538-0252,1,/brewers/ass-kisser-ales/11758/,https://www.facebook.com/pages/Ass-Kisser-Ales/136206689742166
464,Assawoman Bay Brewing Company,"4435 Coastal Hwy","27,333","21842",USA,(410) 524-4100,4,/brewers/assawoman-bay/20654/,https://www.facebook.com/AssawomanBayBrewingCompany
465,Assets Grille & Isotope Brewing Co.,"6910 Montgomery Blvd. NE","18,536","87109",USA,,4,/brewers/assets-grille-and-isotope/592/,http://beerme.com/brewery.php?149
468,Astoria Brewing Co. (Wet Dog Cafe),"144 11th St.","14,399","97103",USA,(503) 325-6975,5,/brewers/astoria-wet-dog-cafe/3645/,https://www.facebook.com/wetdogcafe
469,"Asylum Brewing (Anaheim, CA)","2970 E. La Palma Ave, Suite D","14,147","92608",USA,(949) 396-2099,4,/brewers/asylum-brewing-anaheim-ca/31247/,https://www.twitter.com/asylumbrewing
471,At Large Brewing,"7809 29th PL NE","30,130","98270",USA,(425) 324-0039,4,/brewers/at-large-brewing/24317/,https://www.facebook.com/pages/At-Large-Brewing/404288389758535
472,Atco Brewing Company,"302 White Horse Pike","15,241","08004",USA,(856) 292-9041,4,/brewers/atco/26586/,https://www.facebook.com/atcobrewco
473,Atlanta Beer Garten Brewery,"3013 Peachtree Dr. NE","28,259","30305",USA,,4,/brewers/atlanta-beer-garten-brewery/642/,http://www.pubcrawler.com/Template/ReviewWC.cfm?BrewerID=429
475,Atlantic Beach Brewing Company,"725 Atlantic Blvd","3,888","32233",USA,(904) 372-4116,4,/brewers/atlantic-beach/31652/,https://www.facebook.com/AtlanticBeachBrewingCo/
476,Atlantic Brewing Company,"30 Rodick St.","2,070","04609",USA,(207) 288-9513,4,/brewers/atlantic/253/,https://www.facebook.com/pages/Atlantic-Brewing-Company/118160631585118
477,Atlas Brew Works,"2052 West Virginia Avenue NE Suite 102",,"20002",USA,(202) 832-0420,4,/brewers/atlas-brew-works/17538/,https://www.facebook.com/AtlasBrewWorks
478,Atlas Cider Company,"900 SE Wilson Ave (Suite H)","4,847","97702",USA,,7,/brewers/atlas-cider-company/17934/,https://www.facebook.com/AtlasCiderCompany
483,Atom Brewing Company,"654 Moffat St","24,242","80516",USA,,4,/brewers/atom/26956/,https://www.facebook.com/AtomBrewingCompany
485,Atomic Ale Brewpub (US),"1015 Lee Blvd.","4,365","99352",USA,(509) 946-5465,6,/brewers/atomic-ale-brewpub-us/5750/,https://www.facebook.com/pages/Atomic-Ale-Brewpub-Eatery/68495298995
487,Attaboy Beer,"400 Sagner Ave, ste 400","25,963","21701",USA,(301) 338-8229,4,/brewers/attaboy-beer/30131/,https://www.facebook.com/attaboybeer
488,Attila Hard Cider Company,,"15,063",,USA,(509) 989-3359,7,/brewers/attila-hard-cider-company/28618/,https://www.facebook.com/attilahardapplecider
490,Atwater Brewery,"237 Jos. Campau","29,077","48207",USA,(313) 877-9205,5,/brewers/atwater-brewery/6832/,https://www.facebook.com/pages/Atwater-Brewery/162005542775
491,Atwater in the Park,"1175 Laekepointe Street",,"48230",USA,(313) 344-5104,6,/brewers/atwater-in-the-park/24222/,https://www.facebook.com/inthepark1175
492,Atwood Ales,Atwood Farms,"23,286","98230",USA,(360) 399-6239,4,/brewers/atwood-ales/27181/,https://www.facebook.com/Atwoodales
493,Atwood Yacht Club Brewery,"2637 Lodge Drive SW","14,457","44675",USA,(330) 735-2135,4,/brewers/atwood-yacht-club-brewery/22259/,https://www.facebook.com/atwoodyachtclub
498,Auburn Alehouse (CA),"289 Washington Street","1,770","95603",USA,(530) 885-2537,6,/brewers/auburn-alehouse-ca/8572/,https://www.facebook.com/pages/Auburn-Alehouse-Craft-Brewery-Restaurant/100895326662371
499,Audacity Brew House,"1012 Shady Oaks Drive",695,"76205",USA,(940) 218-1987,5,/brewers/audacity-brew-house/21190/,https://www.facebook.com/audacity.denton
503,August Schell Brewing Company,"1860 Schell Road","21,267","56073",USA,(800) 770-5020,4,/brewers/august-schell/125/,https://www.facebook.com/SchellsBeer
505,Augusta Brewing Company,"109 W Main Street","27,604","63090",USA,(636) 239-5010,6,/brewers/augusta/2080/,https://www.facebook.com/AugustaBrewHaus
509,Aurochs Brewing Company,"8321 Ohio River Boulevard",,"15202",USA,(724) 260-8737,4,/brewers/aurochs/20858/,https://www.twitter.com/aurochsbrewing
510,Aurora Ale & Lager Company,"1891 State Route 90 N","10,710","13081",USA,,4,/brewers/aurora-ale-and-lager-company/25933/,https://www.facebook.com/auroraaleandlagerco
512,Ausable Brewing Company,"765 Mace Chasm Road","23,916","12944",USA,,4,/brewers/ausable/21364/,https://www.facebook.com/AusableBrewingCompany
514,Austin Beer Garden Brewing Co.,"1305 West Oltorf","26,624","78704",USA,(512) 298-2242,5,/brewers/austin-beer-garden/17501/,https://www.twitter.com/theabgb
