,uid,name,price,rating,review_count,city,state,zip_code,latitude,longitude,name_norm,id,brewery_id,wtd_rating
159,backwoods-brewing-company-carson,Backwoods Brewing Company,2.0,4.5,102,Carson,WA,98610,45.74668326,-121.8438721,Backwoods Brewing Company,"6,800",595,4.5
160,backyard-barn-winery-and-microbrewery-wildwood,Backyard Barn Winery & Microbrewery,2.0,5.0,11,Wildwood,FL,34785,28.893451,-82.072133,Backyard Barn Winery and Microbrewery,"4,586",597,5.0
161,bad-beat-brewing-henderson,Bad Beat Brewing,1.0,4.5,110,Henderson,NV,89011,36.052768,-115.017402,Bad Beat Brewing,"7,275",604,4.40339467005
162,bad-brewing-company-mason,Bad Brewing Company,2.0,4.0,30,Mason,MI,48854,42.578606,-84.443443,Bad Brewing Company,"1,649",607,4.14285714286
163,bad-habit-brewing-company-saint-joseph,Bad Habit Brewing Company,1.0,4.5,15,Saint Joseph,MN,56374,45.5649496,-94.31699495,Bad Habit Brewing Company,"1,493",611,4.5
164,bad-jimmys-brewing-seattle,Bad Jimmy's Brewing,1.0,4.5,126,Seattle,WA,98107,47.66031689,-122.3657548,Bad Jimmy's Brewing,"11,219",613,4.41589530801
165,bad-martha-farmers-brewery-edgartown-3,Bad Martha Farmer's Brewery,2.0,4.5,58,Edgartown,MA,02539,41.39424016,-70.52727291,Bad Martha Farmer's Brewery,"5,749",616,4.33814589666
166,bad-seed-cider-company-highland,Bad Seed Cider Company,1.0,4.5,26,Highland,NY,12528,41.686007,-73.996418,"Bad Seed Cider Co., LLC",255,618,4.59705882353
167,bad-tom-smith-brewing-cincinnati,Bad Tom Smith Brewing,1.0,4.0,30,Cincinnati,OH,45226,39.11975672,-84.41835757,Bad Tom Smith Brewing,"1,926",622,4.09299844841
168,baderbr�_u-chicago,Baderbr�_u,1.0,4.5,42,Chicago,IL,60616,41.84710314,-87.62519243,Baderbrau,"8,472",630,4.38141489742
169,badger-hill-brewing-shakopee,Badger Hill Brewing,1.0,4.0,42,Shakopee,MN,55379,44.7937698,-93.4611206,Badger Hill Brewing Company,"6,265",633,4.0
170,badger-mountain-brewing-wenatchee-2,Badger Mountain Brewing,2.0,4.0,20,Wenatchee,WA,98801,47.42385,-120.30887,Badger Mountain Brewing Company,"3,991",634,3.68796992481
171,badger-state-brewing-company-green-bay-2,Badger State Brewing Company,2.0,4.5,42,Green Bay,WI,54304,44.49734686,-88.05030378,Badger State Brewing Company,157,635,4.10202377128
172,badwolf-brewing-company-manassas-4,BadWolf Brewing Company,2.0,4.5,66,Manassas,VA,20110,38.75348478,-77.49082819,BadWolf Brewing Company,"1,976",642,4.25916230366
173,badwolf-brewing-company-manassas-5,BadWolf Brewing Company,2.0,4.0,30,Manassas,VA,20110,38.7613514,-77.4506563,BadWolf Brewing Company,"4,191",642,4.0
174,badwolf-public-house-manassas,BadWolf Public House,2.0,4.0,42,Manassas,VA,20110,38.7513384,-77.47272167,BadWolf Brewing Company,"6,037",642,4.0
175,baere-brewing-company-denver,Baere Brewing Company,1.0,4.5,83,Denver,CO,80203,39.72138236,-104.9871872,Baere Brewing Company,"9,233",644,4.25577347061
176,baerlic-brewing-co-portland,Baerlic Brewing Co,1.0,4.5,89,Portland,OR,97214,45.5067878,-122.6549234,Baerlic Brewing,"10,916",646,4.32630403106
177,bagby-beer-company-oceanside-14,Bagby Beer Company,2.0,4.0,820,Oceanside,CA,92054,33.18922424,-117.3742599,Bagby Beer Company,"7,915",648,4.08680130367
178,bainbridge-island-brewing-bainbridge-island-2,Bainbridge Island Brewing,1.0,4.0,54,Bainbridge Island,WA,98110,47.64832,-122.52535,Bainbridge Island Brewing Company,"2,378",651,4.09603004292
179,bakfish-brewing-pearland-2,Bakfish Brewing,1.0,4.5,50,Pearland,TX,77581,29.543427,-95.222551,Bakfish Brewing Company,"2,802",655,4.12048192771
180,bald-top-brewing-company-madison,Bald Top Brewing Company,1.0,4.5,8,Madison,VA,22727,38.38053548,-78.27812735,Bald Top Brewing Company,"3,108",659,4.5
181,bale-breaker-brewing-company-yakima,Bale Breaker Brewing Company,2.0,4.5,41,Yakima,WA,98901,46.57670148,-120.4344721,Bale Breaker Brewing Company,"7,572",664,4.5
182,ballad-brewing-danville,Ballad Brewing,2.0,5.0,4,Danville,VA,24541,36.58443,-79.38667,Ballad Brewing,"2,728",665,4.86111111111
183,foggy-brews-champion,Foggy Brews,2.0,3.0,24,Champion,PA,15622,40.02202274,-79.29507132,Foggy Brews,351,,3.0
184,ballast-point-brewery-san-diego,Ballast Point Brewery,1.0,4.5,221,San Diego,CA,92110,32.76680408,-117.195249,Ballast Point Brewing Company (Constellation),"8,932",667,4.41813697079
185,ballast-point-little-italy-san-diego,Ballast Point - Little Italy,2.0,4.0,1235,San Diego,CA,92101,32.72752135,-117.1698137,Ballast Point Brewing Company (Constellation),"7,138",667,4.05823083213
186,ballast-point-miramar-san-diego,Ballast Point - Miramar,2.0,4.0,1320,San Diego,CA,92121,32.88719805,-117.1586809,Ballast Point Brewing Company (Constellation),"10,313",667,4.05507837636
187,balter-beerworks-knoxville,Balter Beerworks,2.0,4.5,150,Knoxville,TN,37902,35.96637325,-83.92423296,Balter Beerworks,"1,764",668,4.38868744964
188,band-of-bohemia-chicago,Band of Bohemia,3.0,4.0,233,Chicago,IL,60640,41.96760941,-87.67510986,Band of Bohemia,"8,492",675,4.1538655147
189,band-of-brothers-brewing-co-tuscaloosa,Band of Brothers Brewing Co,2.0,4.0,6,Tuscaloosa,AL,35401,33.19862701,-87.56228305,Band of Brothers Brewing Company,906,676,4.353307393
190,banded-horn-brewing-co-biddeford-2,Banded Horn Brewing Co,1.0,4.5,27,Biddeford,ME,04005,43.49288478,-70.45261932,Banded Horn Brewing Company,"2,001",679,4.18621908127
191,banded-oak-brewing-company-denver,Banded Oak Brewing Company,1.0,4.5,33,Denver,CO,80203,39.72372437,-104.9871216,Banded Oak Brewing Company,"4,956",680,4.19610478381
192,bandit-brewing-co-darby,Bandit Brewing Co,1.0,5.0,9,Darby,MT,59829,46.02083802,-114.174656,Bandit Brewing Company,"8,864",684,5.0
193,bang-the-drum-brewery-san-luis-obispo,Bang The Drum Brewery,2.0,4.0,78,San Luis Obispo,CA,93401,35.26150611,-120.6458144,Bang The Drum Brewery,"4,315",689,4.01963914464
194,banger-brewing-las-vegas,Banger Brewing,2.0,4.5,403,Las Vegas,NV,89101,36.16953486,-115.1409217,Banger Brewing Company,"6,976",690,4.27595297766
195,bangin-banjo-brewing-company-pompano-beach-2,Bangin' Banjo Brewing Company,1.0,4.5,133,Pompano Beach,FL,33069,26.26929094,-80.15567902,Bangin' Banjo Brewing Company,"7,016",691,4.5
196,bank-brewing-company-hendricks-2,Bank Brewing Company,1.0,5.0,4,Hendricks,MN,56136,44.50528852,-96.4260264,Bank Brewing Company,"3,955",696,5.0
197,bankhead-brewing-rowlett,Bankhead Brewing,2.0,4.5,185,Rowlett,TX,75088,32.90265656,-96.56569672,Bankhead Brewing Company,801,699,4.5
198,baranof-island-brewing-company-sitka,Baranof Island Brewing Company,2.0,4.5,17,Sitka,AK,99835,57.050402,-135.307707,Baranof Island Brewing Company,"11,279",713,4.5
199,bare-arms-brewing-waco,Bare Arms Brewing,1.0,4.5,13,Waco,TX,76706,31.5250927,-97.13116493,Bare Arms Brewing,18,724,3.8359375
200,bare-bones-brewery-oshkosh,Bare Bones Brewery,2.0,4.0,5,Oshkosh,WI,54904,44.08124893,-88.59308213,Bare Bones Brewery,"3,781",725,4.0
201,appalachian-brewing-company-gettysburg-3,Appalachian Brewing Company,2.0,3.5,77,Gettysburg,PA,17325,39.8201,-77.23478,Appalachian Brewing Company,29,,3.6768115942
202,bare-hands-brewery-granger,Bare Hands Brewery,2.0,4.5,49,Granger,IN,46530,41.759819,-86.116904,Bare Hands Brewery,"6,518",727,4.05056179775
203,barebottle-brewing-company-san-francisco,Barebottle Brewing Company,2.0,4.5,131,San Francisco,CA,94110,37.7400856,-122.4090042,Barebottle Brewing Company,"1,409",730,4.28181117691
204,barhop-brewing-and-taproom-port-angeles,Barhop Brewing & Taproom,2.0,3.5,40,Port Angeles,WA,98362,48.12099,-123.433251,Barhop Brewing,"8,053",739,3.5
205,barkeater-craft-brewery-lowville,BarkEater Craft Brewery,2.0,4.5,4,Lowville,NY,13367,43.78684625,-75.49152173,BarkEater Craft Brewery,"6,115",740,4.5
206,barker-brew-company-fredonia,Barker Brew Company,2.0,1.5,2,Fredonia,NY,14063,42.4391861,-79.3322525,Barker Brew Company,"4,572",741,2.66228070175
207,barker-brewing-barker-2,Barker Brewing,2.0,4.0,15,Barker,NY,14012,43.3293204,-78.5506019,Barker Brewing,"1,318",742,4.0
208,barley-bros-brewery-lake-havasu-city,Barley Bros Brewery,2.0,3.5,222,Lake Havasu City,AZ,86403,34.47146,-114.34994,Barley Brothers Brewery and Grill,"9,427",752,3.66294714362
209,barley-browns-brewpub-baker-city,Barley Brown's Brewpub,2.0,4.0,107,Baker City,OR,97814,44.77877,-117.82933,Barley Browns Brewpub,"5,447",753,4.1737804878
210,barley-creek-brewing-tannersville-13,Barley Creek Brewing,2.0,3.5,446,Tannersville,PA,18372,41.0536529,-75.3304396,Barley Creek Brewing Co.,287,754,3.58456973294
211,barley-forge-brewing-costa-mesa,Barley Forge Brewing,2.0,4.5,457,Costa Mesa,CA,92626,33.67878723,-117.8882751,Barley Forge Brewing Company,"2,108",756,4.38476850487
212,barley-island-brewing-co-noblesville-2,Barley Island Brewing Co,2.0,3.5,51,Noblesville,IN,46060,40.04533005,-86.01554871,Barley Island Brewing,"1,916",757,3.69552238806
213,barley-johns-new-richmond,Barley John's,2.0,4.0,4,New Richmond,WI,54017,45.10101,-92.55042,Barley John's,"1,066",758,4.21904761905
214,barley-mow-brewing-company-largo,Barley Mow Brewing Company,1.0,4.5,115,Largo,FL,33770,27.9169903,-82.7940826,Barley Mow Brewing Company,"5,992",762,4.45105820106
215,barley-sprout-restaurant-and-brewery-gresham,Barley Sprout Restaurant & Brewery,2.0,4.5,63,Gresham,OR,97030,45.51776593,-122.4340168,Barley Sprout Restaurant & Brewery,"7,196",763,4.39383561644
216,barleys-brewing-company-columbus,Barley's Brewing Company,2.0,4.0,322,Columbus,OH,43215,39.97192,-83.0027099,Barley's Brewing Company,"2,908",765,3.95056376958
217,barn-brewers-lawton,Barn Brewers,2.0,4.0,11,Lawton,MI,49065,42.16805485,-85.84963827,Barn Brewers Brewery,"2,151",770,4.0
218,barn-town-brewing-west-des-moines,Barn Town Brewing,3.0,3.5,35,West Des Moines,IA,50266,41.59970689,-93.83793454,Barn Town Brewing,834,774,3.64227166276
219,barnaby-brewing-company-juneau,Barnaby Brewing Company,1.0,4.5,20,Juneau,AK,99801,58.30169512,-134.4075234,Barnaby Brewing Company,"4,915",775,4.5
220,barnett-and-son-brewing-co-parker,Barnett & Son Brewing Co,2.0,3.0,31,Parker,CO,80134,39.5222702,-104.7750778,Barnett & Son Brewing Company,"4,966",780,3.20372670807
221,barnhouse-brewery-leesburg-2,Barnhouse Brewery,2.0,4.0,18,Leesburg,VA,20176,39.204473,-77.4967099,Barnhouse Brewery,654,783,4.18293591654
222,barnstar-brewing-company-skull-valley,Barnstar Brewing Company,1.0,5.0,11,Skull Valley,AZ,86338,34.607458,-112.666872,Barnstar Brewing Company,"8,517",788,5.0
223,barrage-brewing-company-farmingdale,Barrage Brewing Company,1.0,4.5,32,Farmingdale,NY,11735,40.71607525,-73.42471138,Barrage Brewing,"1,584",793,3.77307692308
224,barrel-brothers-brewing-windsor,Barrel Brothers Brewing,2.0,4.5,18,Windsor,CA,95492,38.52808252,-122.7847416,Barrel Brothers Brewing Company,"3,445",794,4.40203562341
225,barrel-harbor-brewing-vista-2,Barrel Harbor Brewing,1.0,4.5,94,Vista,CA,92081,33.148382,-117.220471,Barrel Harbor Brewing,"8,047",795,4.42444877638
226,barrel-head-brewhouse-san-francisco-5,Barrel Head Brewhouse,2.0,4.0,417,San Francisco,CA,94117,37.77575218,-122.4460322,Barrel Head Brewhouse,"9,137",796,4.09767906866
227,barrel-house-z-weymouth,Barrel House Z,2.0,4.5,20,Weymouth,MA,02189,42.19249,-70.92784,Barrel House Z,108,798,4.5
228,barrel-mountain-brewing-battle-ground,Barrel Mountain Brewing,2.0,4.5,212,Battle Ground,WA,98604,45.7807551,-122.5309946,Barrel Mountain Brewing,"2,953",799,4.39530500343
229,barrel-of-monks-brewing-boca-raton,Barrel of Monks Brewing,2.0,4.5,75,Boca Raton,FL,33487,26.40401,-80.110153,Barrel of Monks Brewing,"7,014",800,3.9827994429
230,barreled-souls-brewing-company-saco,Barreled Souls Brewing Company,1.0,4.5,24,Saco,ME,04072,43.52339,-70.42779,Barreled Souls Brewing Company,"2,003",801,3.96778711485
231,barrelhouse-brewing-co-paso-robles-2,BarrelHouse Brewing Co,2.0,4.5,207,Paso Robles,CA,93446,35.57593155,-120.6909485,BarrelHouse Brewing Company,"4,605",802,4.53881170559
232,barrels-and-bottles-brewery-golden,Barrels & Bottles Brewery,2.0,4.5,118,Golden,CO,80401,39.756474,-105.219933,Barrels and Bottles Brewery,"4,360",804,4.35304262134
233,barrier-brewing-company-oceanside,Barrier Brewing Company,1.0,4.5,88,Oceanside,NY,11572,40.639079,-73.656201,Barrier Brewing Company,"1,579",806,4.5
234,barrington-brewery-and-restaurant-great-barrington,Barrington Brewery and Restaurant,2.0,3.5,206,Great Barrington,MA,01230,42.21335607,-73.34350315,Barrington / Berkshire Mountain Brewery,"2,993",807,3.5
235,barrio-brewing-tucson,Barrio Brewing,2.0,4.0,390,Tucson,AZ,85719,32.21439362,-110.9592514,Barrio Brewing Co.,"8,228",808,4.04244363784
236,barrow-brewing-company-salado,Barrow Brewing Company,1.0,4.5,34,Salado,TX,76571,30.94291496,-97.53593445,Barrow Brewing Company,"5,805",809,4.30658436214
237,base-camp-brewing-portland,Base Camp Brewing,2.0,4.0,368,Portland,OR,97214,45.519912,-122.655967,Base Camp Brewing Company,"6,129",821,4.10033356352
238,uberbrew-billings,Uberbrew,2.0,4.5,166,Billings,MT,59101,45.78425217,-108.4993591,Uberbrew,448,,4.37356102038
239,basic-brewery-hendersonville,Basic Brewery,1.0,4.5,6,Hendersonville,NC,28792,35.31584,-82.46088,Basic Brewery,"5,890",825,4.42866666667
240,basic-city-beer-waynesboro,Basic City Beer,1.0,4.5,12,Waynesboro,VA,22980,38.06351733,-78.87281323,Basic City Beer Company,"1,078",826,4.08962264151
241,bastion-brewing-company-anacortes,Bastion Brewing Company,2.0,4.5,39,Anacortes,WA,98221,48.46176,-122.57066,Bastion Brewing,"3,177",831,4.15155440415
242,bastone-brewery-royal-oak-2,Bastone Brewery,2.0,3.5,376,Royal Oak,MI,48067,42.48663,-83.14366,Bastone Brewery,"6,561",832,3.56239600666
243,batch-brewing-company-detroit,Batch Brewing Company,2.0,4.5,262,Detroit,MI,48216,42.328343,-83.06329395,Batch Brewing Company (MI),"2,236",838,4.23596328484
244,bathtub-row-brewing-co-op-los-alamos-2,Bathtub Row Brewing Co-op,1.0,4.0,25,Los Alamos,NM,87544,35.88396176,-106.300714,Bathtub Row Brewing Co-Op,"1,760",843,4.0
245,battered-boar-brewing-company-edmond,Battered Boar Brewing Company,2.0,1.0,1,Edmond,OK,73013,35.6205659,-97.509827,Battered Boar Brewing Company,"3,906",847,3.07016129032
246,battery-steele-brewing-portland,Battery Steele Brewing,1.0,5.0,2,Portland,ME,04103,43.70313,-70.31988,Battery Steele Brewing Company,"5,409",849,4.31644157369
247,battle-hill-brewing-company-fort-ann,Battle Hill Brewing Company,1.0,5.0,19,Fort Ann,NY,12827,43.416899,-73.48739,Battle Hill Brewing Company,911,854,5.0
248,battle-road-brew-house-maynard-3,Battle Road Brew House,2.0,2.5,84,Maynard,MA,01754,42.429561,-71.455257,Battle Road Brewing Company,422,855,2.5
249,battlefield-brew-works-gettysburg,Battlefield Brew Works,2.0,3.5,51,Gettysburg,PA,17325,39.846231,-77.210761,Battlefield Brew Works,27,857,3.71785714286
250,battlefield-brew-works-tasting-room-gettysburg,Battlefield Brew Works Tasting Room,4.0,5.0,2,Gettysburg,PA,17325,39.82349,-77.23202,Battlefield Brew Works,"4,036",857,3.93492063492
251,battlefield-brewery-the-pub-fredericksburg,Battlefield Brewery: The Pub,2.0,3.5,18,Fredericksburg,VA,22407,38.2896819,-77.5313955,Battlefield Brewery,"6,110",858,3.83609370337
252,bauhaus-brew-labs-minneapolis,Bauhaus Brew Labs,1.0,4.0,88,Minneapolis,MN,55413,45.00071187,-93.24466082,Bauhaus Brew Labs,"8,275",862,4.10633429846
253,bavarian-brewhaus-the-villages,Bavarian Brewhaus,2.0,2.5,31,The Villages,FL,34785,28.84433336,-82.02177329,Bavarian Brewhouse,"4,589",871,2.96717171717
254,baxter-brewing-company-lewiston,Baxter Brewing Company,1.0,4.5,20,Lewiston,ME,04240,44.09495123,-70.21922033,Baxter Brewing Co.,"4,828",874,4.5
255,bay-bridge-brewing-chula-vista,Bay Bridge Brewing,1.0,5.0,36,Chula Vista,CA,91911,32.60086991,-117.0827452,Bay Bridge Brewing,"2,519",875,4.494289025
256,bay-city-brewing-company-san-diego,Bay City Brewing Company,1.0,4.0,86,San Diego,CA,92110,32.75827568,-117.2117342,Bay City Brewing,"11,125",876,4.25730964516
257,bayne-brewing-company-cornelius,Bayne Brewing Company,1.0,4.5,23,Cornelius,NC,28031,35.47978,-80.89107,Bayne Brewing Company,"1,984",890,4.45009689922
258,d9-brewing-company-cornelius-2,D9 Brewing Company,1.0,4.5,43,Cornelius,NC,28031,35.46082,-80.84707,Bayne Brewing Company,"1,983",890,4.46300287356
259,bayou-teche-brewery-arnaudville,Bayou Teche Brewery,1.0,4.5,15,Arnaudville,LA,70512,30.389908,-91.926108,Bayou Teche Brewery,"4,245",891,4.5
260,beach-haus-brewery-belmar,Beach Haus Brewery,2.0,3.5,48,Belmar,NJ,07719,40.18117142,-74.02542877,Beach Haus Brewery,889,907,3.5
261,beachwood-brewing-and-bbq-long-beach,Beachwood Brewing & BBQ,2.0,4.0,1160,Long Beach,CA,90802,33.77001559,-118.1909973,Beachwood BBQ & Brewing,"10,330",909,4.04178543422
262,beachwood-blendery-long-beach,Beachwood Blendery,2.0,4.5,42,Long Beach,CA,90802,33.77025,-118.18975,Beachwood Blendery,"10,418",910,4.1716163869
263,new-union-brewery-lowell,New Union Brewery,1.0,4.0,1,Lowell,MI,49331,42.93333,-85.3421,New Union Brewery,503,"9,359",4.0
264,alto-bar-alto,Alto Bar,2.0,4.0,14,Alto,MI,49302,42.8552818,-85.3825836,Alto Bar,507,,4.0
265,bear-bones-beer-lewiston,Bear Bones Beer,1.0,4.5,8,Lewiston,ME,04240,44.09777451,-70.21805573,Bear Bones Beer Company,"4,829",918,4.5
266,bear-republic-brewing-co-healdsburg,Bear Republic Brewing Co,2.0,3.5,857,Healdsburg,CA,95448,38.6113142,-122.8709947,Bear Republic Brewing Company,"7,042",928,3.65044588215
267,bear-roots-brewing-vista-2,Bear Roots Brewing,1.0,5.0,110,Vista,CA,92083,33.18822479,-117.2262268,Bear Roots Brewing Company,"7,150",930,4.62612668537
268,beara-brewing-co-portsmouth,Beara Brewing Co.,2.0,4.0,8,Portsmouth,NH,03801,43.02919,-70.79022,Beara Irish Brewing Company,"9,345",931,4.05966110717
269,bearded-fox-brewing-tomball,Bearded Fox Brewing,1.0,4.5,3,Tomball,TX,77377,30.01170096,-95.60305901,Bearded Fox Brewing Company,"2,079",934,4.5
270,bearded-iris-brewing-nashville,Bearded Iris Brewing,2.0,4.5,33,Nashville,TN,37208,36.18106,-86.78617,Bearded Iris Brewing,"3,685",935,4.29343879127
271,beards-brewery-petoskey,Beards Brewery,2.0,4.0,61,Petoskey,MI,49770,45.3750383,-84.95824886,Beards Brewery,"1,439",936,4.1570327553
272,beardslee-public-house-bothell,Beardslee Public House,2.0,3.5,388,Bothell,WA,98011,47.766297,-122.191401,Beardslee Alehouse,"7,242",937,3.61886051081
273,bearpaw-river-brewing-company-wasilla,Bearpaw River Brewing Company,2.0,4.0,1,Wasilla,AK,99654,61.58498197,-149.3332998,Bearpaw River Brewing Company,"8,540",941,4.15931372549
274,bearpaw-river-brewery-wasilla,Bearpaw River Brewery,2.0,5.0,6,Wasilla,AK,99654,61.58556,-149.33417,Bearpaw River Brewing Company,"8,539",941,4.34738955823
275,beaver-brewing-company-beaver-falls,Beaver Brewing Company,1.0,3.5,12,Beaver Falls,PA,15010,40.7591034,-80.3189535,Beaver Brewing Company,"2,084",952,3.68684210526
276,beaver-street-brewery-and-whistle-stop-cafe-flagstaff,Beaver Street Brewery & Whistle Stop Cafe,2.0,4.0,938,Flagstaff,AZ,86001,35.19648109,-111.6510277,Beaver Street Brewery,"6,249",955,4.07358947733
277,beaverhead-brewing-company-dillon,Beaverhead Brewing Company,2.0,4.5,14,Dillon,MT,59725,45.21605797,-112.6393012,Beaverhead Brewing Company,"9,321",958,4.5
278,bedlam-brewing-staunton,Bedlam Brewing,2.0,4.0,9,Staunton,VA,24401,38.16772,-79.05535,Bedlam Brewing,"1,092",970,4.08552631579
279,beehive-basin-brewery-big-sky,Beehive Basin Brewery,1.0,5.0,24,Big Sky,MT,59716,45.26037923,-111.3022473,Beehive Basin Brewery,"6,787",978,4.16404199475
280,beer-church-brewing-new-buffalo,Beer Church Brewing,1.0,4.5,14,New Buffalo,MI,49117,41.79379468,-86.74346365,Beer Church Brewing Company,"5,774",987,4.5
281,beer-engine-danville,Beer Engine,2.0,4.5,17,Danville,KY,40422,37.6474334,-84.77148225,Beer Engine,"7,349",989,4.5
282,beer-hound-brewery-culpeper,Beer Hound Brewery,2.0,4.0,27,Culpeper,VA,22701,38.47209112,-77.99410743,Beer Hound Brewery,"3,102",993,4.19419642857
283,beer-lab-hi-honolulu,Beer Lab HI,1.0,4.0,92,Honolulu,HI,96826,21.2925712,-157.821771,Beer Lab HI,"1,230",995,4.15360442871
284,attaboy-beer-frederick-2,Attaboy Beer,2.0,4.0,21,Frederick,MD,21701,39.412276,-77.40328699,Attaboy Beer,656,487,4.13097033685
285,beer-naked-brewery-marlboro-2,Beer Naked Brewery,2.0,5.0,2,Marlboro,VT,05363,42.85282499,-72.79462327,Beer Naked Brewery,574,998,4.77173913043
286,pizzapalooza-and-beer-naked-brewery-marlboro-2,Pizzapalooza & Beer Naked Brewery,2.0,4.5,40,Marlboro,VT,05344,42.853184,-72.793594,Beer Naked Brewery,575,998,4.58606557377
287,the-beer-research-institute-mesa,The Beer Research Institute,2.0,4.0,278,Mesa,AZ,85204,33.3846485,-111.8027455,Beer Research Institute,"8,368","1,002",4.01554054054
