"caption","credit","crediturl","directurl","height","id","imagedate","imageid","imageurl","score","thumburl","width"
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6110","479","19495","2015-02-28 11:01:19","6110","https://s3.amazonaws.com/beermapping/locations/Bagby.jpg","0","https://s3.amazonaws.com/beermapping/locations/Bagby.jpg","360"
"Homebrew Shop AND Brewery!","rmilliron","https://beermapping.com/account/652","https://beermapping.com/maps/reviews/images.php?img=1791","486","74","2008-08-03 13:01:37","1791","https://s3.amazonaws.com/beermapping/locations/DSC_0176__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSC_0176__Medium_.jpg","800"
"Doesn't look like a brewery, but...","rmilliron","https://beermapping.com/account/652","https://beermapping.com/maps/reviews/images.php?img=1795","442","75","2008-08-03 13:11:47","1795","https://s3.amazonaws.com/beermapping/locations/DSC_0187__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSC_0187__Medium_.jpg","800"
"","","","","","19467","","","","","",""
"","","","","","16149","","","","","",""
"","","","","","11675","","","","","",""
"","","","","","10189","","","","","",""
"","","","","","20961","","","","","",""
"","","","","","16135","","","","","",""
"","","","","","80","","","","","",""
"","","","","","11323","","","","","",""
"","","","","","13120","","","","","",""
"","","","","","19727","","","","","",""
"","","","","","17500","","","","","",""
"","","","","","6650","","","","","",""
"","","","","","1944","","","","","",""
"","","","","","17893","","","","","",""
"","","","","","1945","","","","","",""
"","","","","","13889","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5890","363","18500","2014-04-20 16:09:41","5890","https://s3.amazonaws.com/beermapping/locations/Barrel.jpg","0","https://s3.amazonaws.com/beermapping/locations/Barrel.jpg","360"
"","","","","","20960","","","","","",""
"","","","","","17217","","","","","",""
"","","","","","20470","","","","","",""
"","","","","","19639","","","","","",""
"","","","","","95","","","","","",""
"BBQ 152 entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=6117","600","19602","2015-03-12 12:38:23","6117","https://s3.amazonaws.com/beermapping/locations/BQ152E.jpg","0","https://s3.amazonaws.com/beermapping/locations/BQ152E.jpg","800"
"","","","","","14098","","","","","",""
"Beach Chalet entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=1991","600","96","2008-08-27 01:26:56","1991","https://s3.amazonaws.com/beermapping/locations/BchChltE.jpg","2","https://s3.amazonaws.com/beermapping/locations/BchChltE.jpg","800"
"","","","","","19055","","","","","",""
"Beachwood BBQ front sign","spikbeatz","https://beermapping.com/account/7180","https://beermapping.com/maps/reviews/images.php?img=4516","473","6770","2011-03-13 00:36:09","4516","https://s3.amazonaws.com/beermapping/locations/DSC_5046.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSC_5046.jpg","712"
"The building and front entrance from the sidewalk","dorandbob","https://beermapping.com/account/1006","https://beermapping.com/maps/reviews/images.php?img=5086","600","14344","2012-04-17 10:04:20","5086","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050389.jpg","0","https://s3.amazonaws.com/beermapping/locations/PANASONIC_DMC_TZ5_P1050389.jpg","800"
"","","","","","11392","","","","","",""
"Bear Republic","rmilliron","https://beermapping.com/account/652","https://beermapping.com/maps/reviews/images.php?img=1799","532","6113","2008-08-03 15:35:20","1799","https://s3.amazonaws.com/beermapping/locations/DSC_0121__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSC_0121__Medium_.jpg","800"
"The building seen from the riverside","dorandbob","https://beermapping.com/account/1006","https://beermapping.com/maps/reviews/images.php?img=3173","648","98","2009-06-29 13:32:45","3173","https://s3.amazonaws.com/beermapping/locations/Panasonic_DMC_TZ5A_P1000856.jpg","0","https://s3.amazonaws.com/beermapping/locations/Panasonic_DMC_TZ5A_P1000856.jpg","864"
"Bear's Lair entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2829","600","100","2009-04-03 15:31:29","2829","https://s3.amazonaws.com/beermapping/locations/BrsLrE.jpg","0","https://s3.amazonaws.com/beermapping/locations/BrsLrE.jpg","800"
"","","","","","3238","","","","","",""
"","","","","","14163","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5237","480","15765","2012-08-21 10:42:42","5237","https://s3.amazonaws.com/beermapping/locations/Beer.jpg","0","https://s3.amazonaws.com/beermapping/locations/Beer.jpg","360"
"","","","","","17546","","","","","",""
"Beer Revolution entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=4300","600","11723","2010-11-14 21:18:05","4300","https://s3.amazonaws.com/beermapping/locations/DSCN1936.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSCN1936.jpg","800"
"","","","","","20144","","","","","",""
"","","","","","2674","","","","","",""
"","","","","","17104","","","","","",""
"","","","","","20617","","","","","",""
"","","","","","19025","","","","","",""
"Sign above the door","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=4863","800","14769","2011-11-13 22:26:26","4863","https://s3.amazonaws.com/beermapping/locations/BeHansS.jpg","0","https://s3.amazonaws.com/beermapping/locations/BeHansS.jpg","600"
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=5391","480","16583","2013-01-05 20:45:44","5391","https://s3.amazonaws.com/beermapping/locations/photo.20.jpg","0","https://s3.amazonaws.com/beermapping/locations/photo.20.jpg","360"
"","","","","","17434","","","","","",""
"","","","","","17612","","","","","",""
"","","","","","113","","","","","",""
"Beltramo's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=526","600","6057","2007-09-17 14:38:44","526","https://s3.amazonaws.com/beermapping/locations/Beltmos.jpg","0","https://s3.amazonaws.com/beermapping/locations/Beltmos.jpg","800"
"","","","","","2204","","","","","",""
"","","","","","18342","","","","","",""
"","","","","","2675","","","","","",""
"","","","","","16236","","","","","",""
"","","","","","1997","","","","","",""
"","","","","","14437","","","","","",""
"","","","","","6395","","","","","",""
"Beverage People entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=5662","606","3530","2013-06-26 17:36:14","5662","https://s3.amazonaws.com/beermapping/locations/BevPepE.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevPepE.jpg","800"
"","","","","","2516","","","","","",""
"","","","","","8657","","","","","",""
"","","","","","8550","","","","","",""
"","","","","","8551","","","","","",""
"","","","","","11639","","","","","",""
"","","","","","13460","","","","","",""
"","","","","","14417","","","","","",""
"","","","","","8801","","","","","",""
"","","","","","11640","","","","","",""
"","","","","","17436","","","","","",""
"","","","","","14430","","","","","",""
"","","","","","2676","","","","","",""
"","","","","","7638","","","","","",""
"","","","","","6136","","","","","",""
"","","","","","8782","","","","","",""
"","","","","","2517","","","","","",""
"","","","","","2645","","","","","",""
"","","","","","2518","","","","","",""
"","","","","","2646","","","","","",""
"","","","","","6138","","","","","",""
"","","","","","2677","","","","","",""
"","","","","","11932","","","","","",""
"","","","","","2519","","","","","",""
"","","","","","5415","","","","","",""
"","","","","","7636","","","","","",""
"","","","","","2647","","","","","",""
"One of several craft aisles","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3410","600","6139","2009-08-02 14:38:57","3410","https://s3.amazonaws.com/beermapping/locations/BevMrRsvlA.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMrRsvlA.jpg","800"
"BevMo Folsom entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=920","600","6754","2008-02-05 10:43:40","920","https://s3.amazonaws.com/beermapping/locations/BevMoFlsm.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoFlsm.jpg","800"
"","","","","","6211","","","","","",""
"BevMo Gilroy entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2595","600","9899","2009-01-10 21:40:28","2595","https://s3.amazonaws.com/beermapping/locations/BevMoGilryE.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoGilryE.jpg","800"
"","","","","","6643","","","","","",""
"","","","","","2520","","","","","",""
"","","","","","2521","","","","","",""
"","","","","","2648","","","","","",""
"","","","","","2649","","","","","",""
"","","","","","13459","","","","","",""
"","","","","","11958","","","","","",""
"","","","","","7640","","","","","",""
"","","","","","13262","","","","","",""
"","","","","","6210","","","","","",""
"BevMo Mt View entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2740","600","6212","2009-02-26 00:57:32","2740","https://s3.amazonaws.com/beermapping/locations/BevMoMVe.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoMVe.jpg","800"
"","","","","","6137","","","","","",""
"Bev Mo Novato","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=1619","600","6641","2008-06-04 19:26:28","1619","https://s3.amazonaws.com/beermapping/locations/BevMoNvtoE.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoNvtoE.jpg","800"
"","","","","","2678","","","","","",""
"","","","","","2522","","","","","",""
"","","","","","2679","","","","","",""
"","","","","","2523","","","","","",""
"","","","","","6644","","","","","",""
"","","","","","2680","","","","","",""
"BevMo entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=528","600","6064","2007-09-17 14:58:07","528","https://s3.amazonaws.com/beermapping/locations/BevMoRC.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoRC.jpg","800"
"","","","","","10888","","","","","",""
"","","","","","7644","","","","","",""
"","","","","","2681","","","","","",""
"","","","","","6640","","","","","",""
"","","","","","7639","","","","","",""
"BevMo Santa Rosa entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=1737","600","6639","2008-07-14 12:31:27","1737","https://s3.amazonaws.com/beermapping/locations/BevMoSRsa.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoSRsa.jpg","800"
"","","","","","2682","","","","","",""
"","","","","","2683","","","","","",""
"BevMo Outside","beerist","https://beermapping.com/account/4","https://beermapping.com/maps/reviews/images.php?img=150","560","5339","2007-06-24 17:14:18","150","https://s3.amazonaws.com/beermapping/locations/BevMo_Van_Ness.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMo_Van_Ness.jpg","700"
"","","","","","7642","","","","","",""
"","","","","","7641","","","","","",""
"","","","","","7637","","","","","",""
"BevMo Sunnyvale from the road","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2782","600","3730","2009-03-11 16:01:46","2782","https://s3.amazonaws.com/beermapping/locations/BevMoSnyS.jpg","0","https://s3.amazonaws.com/beermapping/locations/BevMoSnyS.jpg","800"
"","","","","","6642","","","","","",""
"","","","","","2524","","","","","",""
"","","","","","2684","","","","","",""
"","","","","","7643","","","","","",""
"","","","","","2525","","","","","",""
"","","","","","12750","","","","","",""
"","","","","","21115","","","","","",""
"","","","","","16476","","","","","",""
"","","","","","14897","","","","","",""
"","","","","","19497","","","","","",""
"","","","","","16333","","","","","",""
"","","","","","19023","","","","","",""
"","","","","","13702","","","","","",""
"","","","","","121","","","","","",""
"","","","","","2650","","","","","",""
"","","","","","17654","","","","","",""
"","","","","","17655","","","","","",""
"","","","","","17653","","","","","",""
"","","","","","18602","","","","","",""
"","","","","","9941","","","","","",""
"Bistro entry (DIPA fest)","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=957","600","2205","2008-02-13 13:30:26","957","https://s3.amazonaws.com/beermapping/locations/BistroE.jpg","0","https://s3.amazonaws.com/beermapping/locations/BistroE.jpg","800"
"","","","","","1948","","","","","",""
"","","","","","14632","","","","","",""
"BJ's Bakersfield entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=2756","600","4653","2009-02-26 01:44:36","2756","https://s3.amazonaws.com/beermapping/locations/BJsBFe.jpg","0","https://s3.amazonaws.com/beermapping/locations/BJsBFe.jpg","800"
